,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
401,2606.45,2669.0,2592.9299,2656.1799,2599.8945,191334,0.0,1.0,2018-04-16,2422.6965,2446.7536,47.2514,9.2983,37.9531,74.3017,82.399,59.0135,15.2813,212.0839,25.0,100.0,2251.8863,2422.6965,2593.5067,-5584390.5229,128157362.0
402,2610.0,2618.0701,2579.3,2604.45,2549.2607,293690,0.0,1.0,2018-04-13,2418.4915,2441.3401,45.5671,9.9386,35.6285,70.0961,73.2897,59.1696,15.1653,186.8326,26.6667,100.0,2253.6655,2418.4915,2583.3175,-5711233.5882,127966028.0
403,2566.5,2601.5,2555.0,2581.4299,2526.7288,223378,0.0,1.0,2018-04-12,2414.4498,2435.6229,42.393,9.2492,33.1438,71.9184,67.2164,57.8258,15.1128,175.1063,28.3333,95.0,2256.8726,2414.4498,2572.0271,-5798573.8229,127672338.0
404,2569.95,2580.6799,2553.0,2567.6799,2513.27,87602,0.0,1.0,2018-04-11,2410.5915,2431.1863,42.1543,11.3227,30.8315,76.8624,69.7824,57.9746,15.0818,170.5756,30.0,96.6667,2256.8041,2410.5915,2564.3789,-5829125.5154,127448960.0
405,2582.0,2588.75,2530.0,2567.1201,2512.7222,148514,0.0,1.0,2018-04-10,2406.5662,2426.4825,40.8851,12.8842,28.0009,79.0999,78.7563,58.4915,15.0788,172.6013,31.6667,98.3333,2257.0911,2406.5662,2556.0412,-5834442.1976,127361358.0
406,2591.0,2603.5,2568.27,2581.45,2526.7483,125078,0.0,1.0,2018-04-09,2402.6995,2421.2107,37.4436,12.6638,24.7798,78.6543,82.0486,58.8771,15.0758,206.4229,33.3333,100.0,2259.7152,2402.6995,2545.6838,-5873599.9272,127509872.0
407,2544.98,2599.98,2525.0,2589.1201,2534.2559,272780,0.0,1.0,2018-04-06,2398.3495,2415.4551,31.59,9.9761,21.6139,79.3951,76.4949,57.4673,14.9996,203.4451,35.0,100.0,2262.8602,2398.3495,2533.8388,-5842108.095,127634950.0
408,2512.5,2537.3501,2505.5,2533.9299,2480.2351,204054,0.0,1.0,2018-04-05,2394.7832,2411.0645,28.3448,9.225,19.1198,84.3727,77.4193,56.4307,14.9266,159.2657,36.6667,96.6667,2263.7278,2394.7832,2525.8385,-6035870.9112,127362170.0
409,2528.5,2542.3999,2495.5,2512.2,2458.9656,268380,0.0,1.0,2018-04-04,2391.7332,2407.626,27.0976,10.284,16.8136,88.6143,84.271,57.1049,14.939,155.8947,38.3333,98.3333,2263.2863,2391.7332,2520.1801,-6196100.9611,127158116.0
410,2559.0,2559.5,2522.3,2549.8999,2495.8667,214838,0.0,1.0,2018-04-03,2388.4165,2403.5286,23.4824,9.2398,14.2426,89.2668,91.4278,58.413,14.9516,199.1949,40.0,100.0,2264.055,2388.4165,2512.778,-6118848.5609,127426496.0
411,2499.0,2558.8501,2487.2,2553.52,2499.4102,291716,0.0,1.0,2018-04-02,2385.2518,2398.2583,15.4211,3.4885,11.9326,85.0513,90.1442,56.4847,14.9124,197.9735,41.6667,100.0,2269.0166,2385.2518,2501.4871,-6222801.1538,127641334.0
412,2482.3999,2502.0,2452.1001,2485.3,2432.6357,526032,0.0,1.0,2018-03-28,2383.1852,2394.8434,11.0168,-0.0437,11.0605,75.5933,86.2285,55.9287,14.8734,137.1846,43.3333,66.6667,2270.7664,2383.1852,2495.604,-6471115.4555,127349618.0
413,2437.5,2492.8799,2431.9299,2482.3999,2429.7971,485252,0.0,1.0,2018-03-27,2380.6955,2391.8753,6.9251,-4.1463,11.0714,61.7548,78.7811,54.3784,14.9157,128.8057,45.0,68.3333,2270.5832,2380.6955,2490.8078,-6645054.2339,126823586.0
414,2420.02,2435.0,2419.48,2429.0,2377.5288,192504,0.0,1.0,2018-03-26,2379.5797,2390.3287,6.1737,-5.9343,12.108,46.1376,61.7704,53.7557,14.9726,73.7329,46.6667,70.0,2270.4399,2379.5797,2488.7194,-6963433.8524,126338334.0
415,2405.5,2435.0,2395.0,2419.8201,2368.5432,273344,0.0,1.0,2018-03-23,2378.7927,2389.3223,6.9045,-6.6871,13.5916,33.4375,44.7131,53.2343,15.1227,59.5378,48.3333,71.6667,2270.1509,2378.7927,2487.4345,-7007094.7452,126145830.0
416,2427.5,2435.0,2410.25,2419.1001,2367.8386,177046,0.0,1.0,2018-03-22,2378.4927,2388.7739,9.2152,-6.0481,15.2634,29.4054,31.9293,54.1438,15.2754,69.1524,50.0,73.3333,2270.0483,2378.4927,2486.9371,-7072971.5786,125872486.0
417,2410.0,2428.0,2410.0,2417.23,2366.0081,404664,0.0,1.0,2018-03-21,2378.0927,2387.4611,9.7906,-6.9848,16.7754,34.6852,23.6703,53.5227,15.4021,66.5441,51.6667,75.0,2270.1986,2378.0927,2485.9867,-7022541.6958,125695440.0
418,2410.0,2417.5,2403.0,2412.52,2361.3979,323252,0.0,1.0,2018-03-20,2377.3438,2386.6971,12.1643,-6.3573,18.5216,42.9896,32.6166,53.5227,15.5422,57.2638,53.3333,76.6667,2269.7227,2377.3438,2484.965,-6942956.8765,125290776.0
419,2431.0,2434.98,2401.5,2407.77,2356.7488,223656,0.0,1.0,2018-03-19,2376.9272,2385.9072,15.0171,-5.0938,20.1109,48.8407,47.7688,54.3774,15.7017,65.4327,55.0,78.3333,2269.6218,2376.9272,2484.2325,-7044169.0841,124967524.0
420,2434.98,2447.5,2420.0,2430.3,2378.8013,303842,0.0,1.0,2018-03-16,2375.7022,2384.3786,16.3017,-5.0827,21.3844,48.1833,48.5835,54.5397,15.8639,97.6629,56.6667,80.0,2269.219,2375.7022,2482.1853,-6904284.1971,125191180.0
421,2421.5,2448.0,2406.2,2434.1201,2382.5403,606398,0.0,1.0,2018-03-15,2374.3745,2382.6633,17.299,-5.3561,22.6551,49.7907,50.1698,54.0832,15.995,97.0188,58.3333,81.6667,2268.8991,2374.3745,2479.8499,-6828048.5599,125495022.0
422,2425.1201,2427.5,2403.0,2411.8799,2360.7715,208792,0.0,1.0,2018-03-14,2373.5845,2381.3468,19.6928,-4.3013,23.9941,47.055,45.7965,54.227,16.1285,74.9978,60.0,83.3333,2268.8252,2373.5845,2478.3438,-7031732.5204,124888624.0
423,2430.27,2447.5,2416.1799,2434.98,2383.3821,218066,0.0,1.0,2018-03-13,2373.5617,2379.8629,22.0931,-2.9763,25.0694,44.6243,53.4057,54.4294,16.2961,111.423,61.6667,85.0,2268.8467,2373.5617,2478.2766,-6974291.4209,125097416.0
424,2437.5,2447.5,2410.3799,2433.3999,2381.8354,146012,0.0,1.0,2018-03-12,2373.5572,2378.1542,24.311,-1.5025,25.8135,36.872,41.9628,54.7114,16.4429,108.7484,63.3333,86.6667,2268.852,2373.5572,2478.2624,-7018016.1212,124879350.0
425,2434.5,2440.0,2412.1201,2420.8999,2369.6003,377004,0.0,1.0,2018-03-09,2373.5655,2376.1425,26.0522,-0.137,26.1891,30.1835,38.5043,54.6155,16.5922,97.6356,65.0,88.3333,2268.8399,2373.5655,2478.2911,-7053102.6352,124733338.0
426,2452.75,2458.75,2411.1201,2424.2,2372.8306,268074,0.0,1.0,2018-03-08,2373.5747,2374.1643,28.201,1.9776,26.2234,23.5807,30.1489,55.3163,16.7554,108.58,66.6667,90.0,2268.8276,2373.5747,2478.3217,-6913546.8386,125110342.0
427,2412.5,2457.5,2390.0,2442.3501,2390.5959,253844,0.0,1.0,2018-03-07,2373.9452,2371.5004,28.6753,2.9464,25.7289,26.8244,21.8973,54.0371,16.9214,105.098,68.3333,91.6667,2267.9309,2373.9452,2479.9594,-6792706.6002,125378416.0
428,2447.5,2467.45,2393.52,2412.6001,2361.4766,156356,0.0,1.0,2018-03-06,2373.4868,2370.1105,32.9618,7.9695,24.9923,39.3571,18.6959,55.3931,17.092,94.724,70.0,93.3333,2267.9064,2373.4868,2479.0673,-6932603.5861,125124572.0
429,2456.0,2469.73,2445.7,2451.23,2399.2878,157468,0.0,1.0,2018-03-05,2372.6527,2367.4872,34.3899,11.3899,23.0,58.7089,39.8802,55.727,17.2597,154.4352,71.6667,95.0,2268.6453,2372.6527,2476.66,-6856953.3202,125280928.0
430,2492.5,2499.98,2460.0,2471.9299,2419.5491,105070,0.0,1.0,2018-03-01,2371.413,2364.4867,34.847,14.6945,20.1525,72.8567,59.4953,57.1827,17.3394,203.7005,73.3333,96.6667,2269.6602,2371.413,2473.1658,-6771961.5213,125438396.0
431,2465.0,2504.6499,2448.6499,2497.1201,2444.2053,180960,0.0,1.0,2018-02-28,2369.5797,2360.1473,31.2071,14.7282,16.4789,83.1468,76.7511,56.3377,17.3943,228.8776,75.0,98.3333,2272.7762,2369.5797,2466.3831,-6729596.803,125543466.0
432,2487.5,2532.8999,2455.25,2476.1201,2423.6504,427034,0.0,1.0,2018-02-27,2368.8383,2356.593,28.9074,16.1106,12.7968,84.7395,82.3236,57.2466,17.4503,250.7277,76.6667,100.0,2274.3148,2368.8383,2463.3619,-6861892.8783,125362506.0
433,2482.8,2499.0,2472.02,2482.3799,2429.7776,224702,0.0,1.0,2018-02-26,2367.4967,2352.1554,23.2608,14.4916,8.7692,76.3941,90.3657,57.1045,17.4953,259.0347,78.3333,100.0,2277.5752,2367.4967,2457.4182,-6664408.4157,125789540.0
434,2450.0,2489.5,2437.55,2480.95,2428.3777,305410,0.0,1.0,2018-02-23,2366.2833,2347.7268,16.1938,11.0476,5.1463,58.8619,81.5292,56.1029,17.5872,239.9567,80.0,100.0,2280.7608,2366.2833,2451.8059,-6612270.0674,125564838.0
435,2387.0,2437.5,2375.6799,2427.9299,2376.4814,424906,0.0,1.0,2018-02-22,2365.55,2344.2599,10.2779,7.8935,2.3844,45.5924,57.2874,54.0777,17.6939,121.393,81.6667,15.0,2282.1841,2365.55,2448.9159,-6817149.8296,125259428.0
436,2387.5,2393.45,2369.8,2384.8799,2334.3438,246902,0.0,1.0,2018-02-21,2365.5083,2342.8111,8.9921,8.5811,0.411,45.4534,37.769,54.0972,17.8779,49.8631,83.3333,16.6667,2282.1828,2365.5083,2448.8338,-7110500.5128,124834522.0
437,2364.0,2390.0,2362.5,2367.05,2316.8918,265356,0.0,1.0,2018-02-20,2365.6003,2341.2962,7.1692,8.9035,-1.7343,56.2728,41.7208,53.3201,18.1339,27.7719,85.0,18.3333,2282.1658,2365.6003,2449.0349,-7178461.6504,124587620.0
438,2390.75,2390.75,2347.95,2366.6499,2316.5,89962,0.0,1.0,2018-02-19,2366.0458,2340.5266,7.131,11.0912,-3.9602,68.2574,56.8705,54.35,18.3999,15.5588,86.6667,20.0,2282.3651,2366.0458,2449.7265,-7000915.3088,124322264.0
439,2400.5,2405.0,2368.0,2390.98,2340.3145,165568,0.0,1.0,2018-02-16,2366.4083,2338.8241,4.2549,10.9879,-6.733,76.7438,70.2271,54.7288,18.6703,59.6952,88.3333,21.6667,2282.1165,2366.4083,2450.7002,-6989564.667,124412226.0
440,2393.8999,2408.1799,2350.77,2377.8799,2327.4917,165652,0.0,1.0,2018-02-15,2366.15,2336.7334,-0.4707,9.0093,-9.4799,80.3593,77.6746,54.5178,18.9118,37.6656,90.0,23.3333,2282.1833,2366.15,2450.1167,-7029658.7929,124246658.0
441,2432.5,2437.8999,2373.1799,2382.0701,2331.5933,699924,0.0,1.0,2018-02-14,2366.06,2334.7956,-5.8234,5.9089,-11.7323,75.5017,82.3298,56.0196,19.1574,80.5831,91.6667,25.0,2282.201,2366.06,2449.919,-7020453.7502,124412310.0
442,2335.0,2395.0,2335.0,2386.25,2335.6848,429514,0.0,1.0,2018-02-12,2365.26,2331.4836,-16.5008,-3.2914,-13.2095,64.1391,81.0735,52.7894,19.3693,22.4183,93.3333,26.6667,2283.052,2365.26,2447.4681,-6512817.2172,125112234.0
443,2263.02,2339.8999,2263.02,2320.5701,2271.3967,241482,0.0,1.0,2018-02-09,2365.8433,2331.3644,-19.9619,-7.5753,-12.3866,48.8676,63.1019,50.1304,19.6511,-125.6686,95.0,28.3333,2284.0066,2365.8433,2447.6801,-6817056.3006,124682720.0
444,2274.9299,2327.0,2257.75,2314.0,2264.9656,199332,0.0,1.0,2018-02-08,2367.9597,2333.6811,-16.7602,-6.2674,-10.4928,43.9559,48.2418,50.594,19.9388,-150.4324,96.6667,30.0,2290.4136,2367.9597,2445.5058,-6937107.1315,124441238.0
445,2307.45,2312.5,2246.52,2275.23,2227.0173,256576,0.0,1.0,2018-02-07,2370.9358,2335.6727,-13.6426,-4.7167,-8.926,49.6352,35.2592,51.8823,20.2087,-207.2889,98.3333,31.6667,2294.1973,2370.9358,2447.6744,-7061599.6803,124241906.0
446,2250.0,2310.25,2200.0,2265.23,2217.2292,274268,0.0,1.0,2018-02-06,2372.27,2336.6294,-12.7761,-5.0293,-7.7468,62.5117,48.3667,49.6553,20.4575,-265.3725,100.0,33.3333,2297.2281,2372.27,2447.3119,-7028312.2201,123985330.0
447,2349.5,2349.5,2280.0,2308.3501,2259.4355,354840,0.0,1.0,2018-02-05,2374.595,2339.566,-5.6348,0.8547,-6.4895,69.3127,65.2797,53.9043,20.7066,-145.0091,100.0,35.0,2306.5304,2374.595,2442.6596,-7078588.3681,124259598.0
448,2337.75,2370.0,2288.5,2363.23,2313.1523,374368,0.0,1.0,2018-02-02,2374.3117,2339.2292,-6.5689,0.1342,-6.7031,67.1754,73.8886,53.4416,21.0202,-80.0938,100.0,36.6667,2305.6923,2374.3117,2442.931,-7013237.5414,124614438.0
449,2342.1201,2380.8501,2327.9299,2370.25,2320.0237,297688,0.0,1.0,2018-02-01,2374.2575,2339.2794,-6.4692,0.2675,-6.7367,57.8886,68.7697,53.6385,21.3236,-29.7898,48.3333,38.3333,2305.5178,2374.2575,2442.9973,-7325409.7415,124988806.0
450,2345.0,2356.2,2323.6001,2342.0701,2292.4409,143774,0.0,1.0,2018-01-31,2374.1222,2339.1831,-6.6928,0.1107,-6.8036,50.3046,58.8678,53.7669,21.5582,-76.1399,50.0,40.0,2305.0985,2374.1222,2443.1459,-7503841.8052,124691118.0
451,2334.5,2370.02,2320.1001,2352.8,2302.9434,258332,0.0,1.0,2018-01-30,2373.8072,2338.9859,-7.1741,-0.3429,-6.8312,48.0653,46.0282,53.3668,21.8386,-57.4822,51.6667,41.6667,2304.0858,2373.8072,2443.5286,-7522982.7402,124834892.0
452,2320.0,2355.0,2303.5,2346.05,2296.3364,220442,0.0,1.0,2018-01-29,2374.1397,2339.138,-6.615,0.1305,-6.7455,55.0393,46.0179,52.8123,22.1238,-88.0273,0.0,43.3333,2304.9833,2374.1397,2443.2961,-7603090.5215,124576560.0
453,2359.6001,2359.6001,2300.5,2312.8,2263.791,796634,0.0,1.0,2018-01-25,2374.6575,2339.7867,-4.3288,2.4494,-6.7782,59.7479,52.1499,54.5544,22.4396,-113.3855,1.6667,45.0,2306.6751,2374.6575,2442.6399,-7746913.2944,124356118.0
454,2368.2,2377.5701,2340.52,2359.6201,2309.6191,160134,0.0,1.0,2018-01-24,2374.0142,2339.1151,-5.3797,2.0108,-7.3905,55.8557,66.9501,54.9414,22.7608,-28.623,3.3333,46.6667,2304.7554,2374.0142,2443.273,-7281873.9132,125152752.0
455,2342.5,2380.27,2324.6201,2368.23,2318.0464,200710,0.0,1.0,2018-01-23,2374.1275,2338.1291,-7.5185,0.3747,-7.8932,49.3204,60.1438,53.982,23.012,-31.2948,5.0,48.3333,2304.8849,2374.1275,2443.3701,-7286844.9588,125312886.0
456,2337.5,2376.0,2335.0,2353.6799,2303.8049,161802,0.0,1.0,2018-01-22,2373.4192,2337.981,-7.5223,0.4645,-7.9869,44.6274,40.4733,53.7938,23.2674,-37.8984,0.0,50.0,2302.0597,2373.4192,2444.7786,-7400706.4183,125112176.0
457,2332.5,2346.3999,2315.0,2342.23,2292.5974,131186,0.0,1.0,2018-01-19,2372.8683,2337.9973,-6.9087,1.1943,-8.103,51.2099,47.3441,53.6073,23.5071,-83.4464,1.6667,51.6667,2299.9159,2372.8683,2445.8208,-7386341.0211,124950374.0
458,2379.8501,2389.3999,2303.0,2315.75,2266.6787,355846,0.0,1.0,2018-01-18,2372.5478,2338.1836,-5.5158,2.8858,-8.4016,52.9973,46.0648,55.7018,23.7995,-77.7291,3.3333,53.3333,2298.725,2372.5478,2446.3707,-7482683.894,124819188.0
459,2340.0,2376.5,2320.02,2374.8999,2324.575,205684,0.0,1.0,2018-01-17,2371.6253,2336.7712,-8.4789,0.6441,-9.123,59.4699,60.2209,54.2215,24.0969,-26.7453,5.0,55.0,2296.8139,2371.6253,2446.4368,-7231862.0062,125175034.0
460,2362.0,2386.5,2300.5,2338.6799,2289.1226,336198,0.0,1.0,2018-01-16,2371.692,2336.6617,-8.0802,1.2039,-9.2841,61.6293,52.7062,55.2233,24.3672,-59.4236,6.6667,56.6667,2296.9863,2371.692,2446.3977,-7425891.8039,124969350.0
461,2354.1499,2393.0,2352.5,2359.9299,2309.9224,177464,0.0,1.0,2018-01-15,2371.0145,2335.8028,-9.6936,-0.1086,-9.585,63.2868,65.4826,54.9311,24.642,1.1581,8.3333,58.3333,2295.2399,2371.0145,2446.7891,-7388205.822,125305548.0
462,2367.5,2384.5,2330.6799,2354.1499,2304.2646,257274,0.0,1.0,2018-01-12,2371.0287,2335.1809,-10.8127,-1.2549,-9.5579,58.8738,66.699,55.5371,24.8194,-24.2234,10.0,60.0,2295.2663,2371.0287,2446.791,-7275855.1777,125128084.0
463,2335.0,2374.5,2316.0,2360.77,2310.7444,223436,0.0,1.0,2018-01-11,2370.0787,2334.0853,-13.4431,-4.1989,-9.2442,49.4022,57.6787,54.3311,25.013,-36.4282,0.0,61.6667,2292.7499,2370.0787,2447.4074,-7242966.3666,125385358.0
464,2328.4299,2354.5,2315.75,2337.3799,2287.8501,388758,0.0,1.0,2018-01-10,2368.912,2334.0543,-13.2958,-5.1014,-8.1944,40.6147,52.2438,54.0835,25.2253,-64.4799,0.0,63.3333,2287.4973,2368.912,2450.3268,-7361521.279,125161922.0
465,2350.0,2356.6799,2312.4299,2320.98,2271.7976,244280,0.0,1.0,2018-01-09,2368.356,2334.245,-12.2454,-5.3264,-6.9191,29.7644,38.2842,55.0469,25.4727,-72.5669,1.6667,65.0,2285.4019,2368.356,2451.3101,-7406765.3464,124773164.0
466,2330.0,2355.5,2313.8201,2346.8799,2297.1489,176830,0.0,1.0,2018-01-08,2367.106,2333.7109,-12.9229,-7.3354,-5.5875,22.2936,31.3161,54.3047,25.7243,-52.5502,0.0,66.6667,2280.8872,2367.106,2453.3249,-7256885.6051,125017444.0
467,2331.0,2339.75,2307.1799,2322.05,2272.845,264116,0.0,1.0,2018-01-05,2364.8968,2333.8367,-11.5633,-7.8096,-3.7536,23.7189,19.6929,54.3489,25.9774,-77.798,0.0,68.3333,2268.7654,2364.8968,2461.0283,-7360572.7176,124840614.0
468,2329.5,2344.45,2305.0701,2313.2,2264.1826,334700,0.0,1.0,2018-01-04,2362.3135,2333.9328,-9.7615,-7.9603,-1.8012,29.3562,15.8718,54.2941,26.2593,-71.7308,1.6667,70.0,2254.9973,2362.3135,2469.6297,-7337625.1316,124576498.0
469,2329.5,2354.98,2328.27,2340.48,2290.8848,166046,0.0,1.0,2018-01-03,2359.9802,2334.0831,-7.1671,-7.3559,0.1889,35.8923,35.5919,54.2941,26.546,-28.8647,3.3333,71.6667,2244.1606,2359.9802,2475.7997,-7141121.1664,124911198.0
470,2369.1201,2371.1201,2322.0,2328.02,2278.6887,176798,0.0,1.0,2018-01-02,2357.504,2334.2385,-3.7514,-5.7792,2.0278,30.9008,36.605,56.0103,26.7939,-23.8925,5.0,73.3333,2233.1458,2357.504,2481.8623,-7126884.8298,124745152.0
471,2375.0,2387.0,2357.6001,2369.1201,2318.9177,112320,0.0,1.0,2018-01-01,2354.3812,2333.056,-3.3712,-6.8439,3.4726,27.1737,35.48,56.2698,27.0459,26.6452,6.6667,75.0,2222.1833,2354.3812,2486.579,-6993422.5366,124921950.0
472,2333.02,2364.48,2333.0,2354.6201,2304.7249,263158,0.0,1.0,2017-12-29,2351.3395,2331.6342,-3.4357,-8.6193,5.1836,30.4376,20.6174,54.7992,27.2335,1.2375,8.3333,76.6667,2212.9272,2351.3395,2489.7518,-6969125.1793,124809630.0
473,2370.55,2370.5701,2328.05,2333.02,2283.5828,395054,0.0,1.0,2017-12-28,2348.5392,2331.5872,0.8064,-6.532,7.3384,44.1756,25.4236,56.4686,27.4571,-3.9012,10.0,78.3333,2202.1867,2348.5392,2494.8916,-7067435.4362,124546472.0
474,2372.8,2375.0,2361.9299,2367.5701,2317.4006,188500,0.0,1.0,2017-12-27,2345.8217,2330.2665,2.3879,-6.5836,8.9715,57.7697,45.2717,56.5702,27.6845,28.9628,11.6667,80.0,2195.2118,2345.8217,2496.4316,-6764733.555,124941526.0
475,2387.5,2387.5,2363.1499,2372.8,2322.5195,142748,0.0,1.0,2017-12-26,2342.4833,2328.8246,4.1426,-6.4748,10.6173,63.8764,61.8313,57.2317,27.8487,38.528,0.0,81.6667,2185.662,2342.4833,2499.3047,-6738920.6407,125130026.0
476,2403.5,2412.48,2367.5,2373.3201,2323.0288,569018,0.0,1.0,2017-12-22,2338.4167,2326.8357,4.8252,-7.4108,12.236,59.8384,66.2059,57.9571,28.0132,51.3895,0.0,83.3333,2174.0047,2338.4167,2502.8287,-6709317.0875,125272774.0
477,2365.0701,2375.0,2353.0,2366.3501,2316.2065,172134,0.0,1.0,2017-12-21,2334.4575,2324.2369,3.9973,-10.0915,14.0887,49.4615,63.592,56.6597,28.1718,32.5362,0.0,85.0,2165.1377,2334.4575,2503.7773,-6287552.3078,124703756.0
478,2385.0,2385.0,2357.5,2372.7,2322.4219,263210,0.0,1.0,2017-12-20,2330.7172,2322.8527,6.7952,-9.8164,16.6116,34.8316,49.7172,57.5656,28.3857,41.3512,0.0,86.6667,2154.4933,2330.7172,2506.9411,-6324327.9232,124875890.0
479,2357.5,2389.73,2339.1499,2378.27,2327.8738,548372,0.0,1.0,2017-12-19,2326.2388,2320.746,8.2384,-10.8273,19.0657,23.9937,35.0752,56.6247,28.5943,40.4393,1.6667,88.3333,2142.2737,2326.2388,2510.204,-6352083.6761,125139100.0
480,2355.3201,2355.3201,2299.2,2349.75,2299.958,373042,0.0,1.0,2017-12-18,2322.8213,2319.5001,12.7605,-9.012,21.7725,22.833,19.7024,56.5496,28.8064,11.039,3.3333,90.0,2133.7583,2322.8213,2511.8843,-6651965.7001,124590728.0
481,2374.1001,2374.1001,2340.52,2351.8,2301.9648,255604,0.0,1.0,2017-12-15,2320.016,2318.2859,18.5687,-5.4568,24.0255,32.4017,17.2034,57.3914,29.0713,30.9364,5.0,91.6667,2127.9932,2320.016,2512.0388,-6950956.917,124963770.0
482,2423.75,2423.75,2330.0,2347.4299,2297.6873,359052,0.0,1.0,2017-12-14,2316.8643,2316.3939,23.7999,-1.5898,25.3897,46.3031,31.5933,59.7018,29.2591,42.1337,6.6667,93.3333,2122.3051,2316.8643,2511.4236,-6867075.0036,124708166.0
483,2430.0,2436.5,2397.6001,2407.4299,2356.4158,146554,0.0,1.0,2017-12-13,2312.8872,2312.7547,25.0754,-0.7118,25.7872,58.7796,48.4083,60.0008,29.4501,81.7584,8.3333,95.0,2117.4761,2312.8872,2508.2983,-6641532.3785,125067218.0
484,2438.0,2454.5,2413.0,2430.05,2378.5566,131964,0.0,1.0,2017-12-12,2308.8863,2308.7802,25.7022,-0.2629,25.9651,62.8454,58.9078,60.3814,29.4999,98.5856,10.0,96.6667,2113.4006,2308.8863,2504.3721,-6569045.4798,125213772.0
485,2435.05,2474.5,2418.8999,2434.6001,2383.0103,202690,0.0,1.0,2017-12-11,2304.4613,2304.3999,25.3139,-0.7169,26.0308,61.2829,69.0227,60.2901,29.5153,108.6991,11.6667,98.3333,2108.8467,2304.4613,2500.076,-6545514.8613,125345736.0
486,2474.98,2481.95,2418.0,2427.9299,2376.4814,233564,0.0,1.0,2017-12-08,2300.1188,2299.9711,24.7504,-1.4596,26.2101,50.7389,60.6057,62.1988,29.5174,110.9528,13.3333,100.0,2104.725,2300.1188,2495.5127,-6457294.9015,125143046.0
487,2385.0,2475.0,2382.52,2461.6201,2409.4575,279804,0.0,1.0,2017-12-07,2294.9108,2294.0386,19.6056,-6.9694,26.575,45.6352,54.2202,59.3469,29.5195,111.0478,15.0,100.0,2101.7932,2294.9108,2488.0285,-6296264.9567,125376610.0
488,2397.45,2397.45,2357.6201,2380.23,2329.7922,156706,0.0,1.0,2017-12-06,2291.2442,2290.9552,21.9154,-6.4019,28.3173,45.7715,37.391,59.9624,29.5302,66.3817,16.6667,71.6667,2096.7584,2291.2442,2485.7299,-6495105.6005,125096806.0
489,2381.6201,2405.3,2367.6499,2380.9299,2330.4773,200320,0.0,1.0,2017-12-05,2287.0367,2287.3452,23.2771,-6.6407,29.9178,55.1361,45.2944,59.4364,29.6437,72.655,18.3333,73.3333,2091.0067,2287.0367,2483.0666,-6516311.5241,125253512.0
490,2382.5,2405.3799,2375.0,2381.6201,2331.1528,132580,0.0,1.0,2017-12-04,2283.018,2284.1494,26.2884,-5.2896,31.578,61.7529,54.6292,59.4791,29.7363,76.4801,20.0,75.0,2085.0325,2283.018,2481.0035,-6457306.0113,125453832.0
491,2420.52,2432.5,2382.3,2402.98,2352.0601,331530,0.0,1.0,2017-12-01,2278.7347,2280.8155,29.6598,-3.2405,32.9004,65.2415,65.4848,61.3523,29.8137,92.0175,0.0,76.6667,2078.4368,2278.7347,2479.0325,-6382507.3472,125586412.0
492,2407.0,2441.0,2345.05,2407.8,2356.7781,6269128,0.0,1.0,2017-11-30,2273.6427,2276.0797,29.6605,-4.05,33.7105,60.0035,65.1448,60.922,29.8759,88.5357,1.6667,78.3333,2072.4895,2273.6427,2474.7958,-6324125.7224,125917942.0
493,2410.0,2415.52,2392.52,2405.5701,2354.5952,305992,0.0,1.0,2017-11-29,2268.876,2271.6418,30.6065,-4.1164,34.723,53.6721,65.0949,61.0704,29.9392,95.6265,0.0,80.0,2067.0359,2268.876,2470.7161,-8254851.4566,119648814.0
494,2406.0,2426.8501,2390.1001,2397.3501,2346.5496,302222,0.0,1.0,2017-11-28,2264.0843,2266.9517,31.0634,-4.6887,35.7521,44.8251,49.7708,60.9457,29.8928,98.4466,1.6667,81.6667,2062.2224,2264.0843,2465.9462,-8296095.1337,119342822.0
495,2384.5,2411.98,2380.3799,2398.45,2347.6262,388640,0.0,1.0,2017-11-27,2259.151,2262.2381,31.6019,-5.3224,36.9243,46.938,46.1507,60.273,29.8457,95.9777,3.3333,83.3333,2056.9357,2259.151,2461.3663,-8113117.1882,119645044.0
496,2393.02,2397.27,2354.27,2371.0,2320.7578,291786,0.0,1.0,2017-11-24,2254.9735,2258.0937,34.0187,-4.2362,38.2549,47.1312,38.5539,60.6803,29.816,83.1077,5.0,85.0,2052.9329,2254.9735,2457.0141,-8168953.7496,119256404.0
497,2390.73,2405.0,2380.52,2391.1799,2340.51,143060,0.0,1.0,2017-11-23,2249.9232,2253.5199,35.7411,-3.5728,39.3139,48.0441,56.1093,60.6099,29.804,98.6112,0.0,86.6667,2046.7918,2249.9232,2453.0545,-8104217.7005,119548190.0
498,2412.5,2418.23,2374.0,2387.5701,2336.9768,242728,0.0,1.0,2017-11-22,2244.9193,2248.8687,37.6528,-2.5543,40.2071,36.7928,46.7305,61.6408,29.729,102.6639,1.6667,88.3333,2041.1185,2244.9193,2448.7202,-8085749.8783,119405130.0
